"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"117",117,"Trypanosoma hippicum","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",NA,NA,NA,NA,NA,NA
"118",118,"Trypanosoma lambrechti","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"119",119,"Trypanosoma lambrechti","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"120",120,"Trypanosoma lambrechti","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"121",121,"Trypanosoma minasense","Alouatta seniculus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"122",122,"Trypanosoma minasense","Alouatta seniculus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",3.933889,-53.125782,"French Guiana",NA,NA,NA
"123",123,"Trypanosoma mycetae","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",3.933889,-53.125782,"French Guiana",NA,NA,NA
"124",124,"Trypanosoma mycetae","Alouatta seniculus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",3.933889,-53.125782,"French Guiana",NA,NA,NA
"125",125,"Trypanosoma venezuelense","Alouatta seniculus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",NA,NA,NA,NA,NA,NA
"126",126,"Neospora caninum","Ammotragus lervia",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",40.46,-3.75,"Spain",13,13,7.7
"127",127,"Sarcocystis gazellae","Antidorcas marsupialis",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-22.56,17.07,"Okandukaseibe, Namibia (NW of Windhoek)",1,1,1
"128",128,"Sarcocystis woodhousei","Antidorcas marsupialis",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-22.56,17.07,"Okandukaseibe, Namibia (NW of Windhoek)",1,1,1
"129",129,"Toxoplasma gondii","Antilocapra americana",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Antilocapridae","terrestrial",39.01,-98.48,"Kansas, USA",63,63,0.04
"130",130,"Trypanosoma cruzi","Aotus azarae",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Aotidae","terrestrial",-8.16,-62.43,"Samuel",20,20,0.1
"131",131,"Trypanosoma minasense","Aotus azarae",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Aotidae","terrestrial",-8.16,-62.43,"Samuel",20,20,0.05
"132",132,"Trypanosoma minasense","Aotus trivirgatus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Aotidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"133",133,"Trypanosoma minasense","Aotus trivirgatus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Aotidae","terrestrial",8.537981,-80.782127,"Panama",NA,NA,NA
"134",134,"Trypanosoma minasense","Aotus trivirgatus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Aotidae","terrestrial",-10,-76,"Peru",10,10,0.2
"135",135,"Iodamoeba butschlii","Aotus vociferans",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Entamoebida","Entamoebidae","primates","Primates","Aotidae","terrestrial",-12.7,-69.2,"Tampobata Research Center",5,5,0.4
"136",136,"Plasmodium brasilianum","Aotus vociferans",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Aotidae","terrestrial",-10,-76,"Peru",1,1,NA
"137",137,"Trypanosoma brucei","Arctocebus calabarensis",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Lorisidae","terrestrial",3.08,10.41,"Bipindi",3,3,0.333
"138",138,"Trypanosoma congolense","Arctocebus calabarensis",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Lorisidae","terrestrial",3.08,10.41,"Bipindi",3,3,0.333
"139",139,"Trypanosoma cruzi","Ateles belzebuth",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"140",140,"Trypanosoma cruzi","Ateles belzebuth",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"141",141,"Blastocystis hominis","Ateles chamek",0,1,1,1,0,0,"Heterokontophyta","Blastocystea","Blastocystida","Blastocystidae","primates","Primates","Atelidae","terrestrial",-12.7,-69.2,"Tampobata Research Center",11,11,0.09
"142",142,"Chilomastix mesnili","Ateles chamek",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Atelidae","terrestrial",-12.7,-69.2,"Tampobata Research Center",11,11,0.09
"143",143,"Iodamoeba butschlii","Ateles chamek",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Entamoebida","Entamoebidae","primates","Primates","Atelidae","terrestrial",-12.7,-69.2,"Tampobata Research Center",11,11,0.182
"144",144,"Plasmodium brasilianum","Ateles fusciceps",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",8.537981,-80.782127,"Panama",NA,NA,NA
"145",145,"Trypanosoma cruzi","Ateles fusciceps",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",8.537981,-80.782127,"Panama",87,87,0.01
"146",146,"Trypanosoma minasense","Ateles fusciceps",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",8.537981,-80.782127,"Panama",87,87,0.02
"147",147,"Plasmodium brasilianum","Ateles geoffroyi",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",8.537981,-80.782127,"Panama",NA,NA,NA
"148",148,"Plasmodium brasilianum","Ateles geoffroyi",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",NA,NA,"South America",NA,NA,NA
"149",149,"Trypanosoma cruzi","Ateles geoffroyi",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"150",150,"Trypanosoma cruzi","Ateles geoffroyi",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"151",151,"Trypanosoma minasense","Ateles geoffroyi",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"152",152,"Trypanosoma minasense","Ateles geoffroyi",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",8.537981,-80.782127,"Panama",NA,NA,NA
"153",153,"Balantidium coli","Ateles paniscus",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Atelidae","terrestrial",-13.6,-60.9,"Noel Kampff Mercado",1,1,NA
"154",154,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-3.42,-65.86,"Amazonas",3,3,0.33
"155",155,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-3.42,-65.86,"Amazonas",32,32,0.25
"156",156,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-1.91,-59.46,"Balbina, Brazil",2,2,0.5
"157",157,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"158",158,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-8.16,-62.43,"Samuel",7,7,0.286
"159",159,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-8.16,-62.43,"Samuel",7,7,0.28
"160",160,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",NA,NA,"South America",NA,NA,NA
"161",161,"Plasmodium brasilianum","Ateles paniscus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",NA,NA,"South America",101,101,0.21
"162",162,"Trypanosoma advieri","Ateles paniscus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primates","Primates","Atelidae","terrestrial",3.933889,-53.125782,"French Guiana",NA,NA,NA
"163",163,"Trypanosoma cruzi","Ateles paniscus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-76,"Peru",NA,NA,NA
"164",164,"Trypanosoma lesourdi","Ateles paniscus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",3.933889,-53.125782,"French Guiana",NA,NA,NA
"165",165,"Trypanosoma minasense","Ateles paniscus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-76,"Peru",NA,NA,NA
"166",166,"Trypanosoma minasense","Ateles paniscus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Atelidae","terrestrial",-10,-76,"Peru",32,32,0.06
"167",167,"Sarcocystis axicuonis","Axis axis",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",22.88,79.62,"Peninsular India sanctuaries (Mudumalai Wildlife Sanctuary and Tadoba National Park)",42,42,0.381
"168",168,"Theileria cervi","Axis axis",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Cervidae","terrestrial",30.09,-99.5,"Kerr wildlife management area, Kerr county, Texas",3,3,0.66
"169",169,"Trypanosoma evansi","Axis axis",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Cervidae","terrestrial",26.02,76.5,"Ranthambhore National Park, Rajasthan",77,77,0.29
"170",170,"Trypanosoma evansi","Axis porcinus",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Cervidae","terrestrial",13.6,100.6,"Samut Prakarn province, Thailand",7,7,NA
"171",171,"Toxoplasma gondii","Bassariscus astutus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",19.3,-99.31,"Desierto de los Leones National Park",9,9,0.222
"172",172,"Toxoplasma gondii","Bassariscus astutus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",19.42,-99.2,"El Pedregal Ecological Reserve, Mexico city",11,11,0.182
"173",173,"Eimeria auburnensis","Bison bison",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.6,-110.55,"West Yellowstone, Montana",36,36,0.02
"174",174,"Eimeria bovis","Bison bison",-1,1,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.6,-110.55,"West Yellowstone, Montana",36,36,0.13
"175",175,"Eimeria bovis","Bison bison",-1,1,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.6,-110.55,"West Yellowstone, Montana",36,36,0.08
"176",176,"Eimeria zuernii","Bison bison",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.6,-110.55,"West Yellowstone, Montana",36,36,0.05
"177",177,"Cryptosporidium parvum","Bison bonasus",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Bovidae","terrestrial",53.15,20.96,"Northeast Poland",NA,16,0.31
"178",178,"Giardia intestinalis","Bison bonasus",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","ungulates","Artiodactyla","Bovidae","terrestrial",53.15,20.96,"Northeast Poland",NA,16,0.13
"179",179,"Neospora caninum","Bison bonasus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",52.12,19.4,"Poland",234,234,7.3
"180",180,"Toxoplasma gondii","Blastocerus dichotomus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-20.66,-51.49,"Tiete River, Sao Paulo",66,66,0.27
"181",181,"Entamoeba hartmanni","Brachyteles arachnoides",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Atelidae","terrestrial",-22.66,-48.18,"Fazenda Barreiro Rico, Brazil",23,23,0.08
"182",182,"Plasmodium brasilianum","Brachyteles arachnoides",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-20,-40.75,"Espirito Santo, Brazil",21,21,0.096
"183",183,"Plasmodium brasilianum","Brachyteles arachnoides",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",NA,NA,"South America",NA,NA,NA
"184",184,"Plasmodium simium","Brachyteles arachnoides",-1,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-20,-40.75,"Espirito Santo, Brazil",NA,NA,NA
"185",185,"Plasmodium simium","Brachyteles arachnoides",-1,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Atelidae","terrestrial",-20,-40.75,"Espirito Santo, Brazil",21,21,0.04
"186",186,"Plasmodium brasilianum","Cacajao calvus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"187",187,"Plasmodium brasilianum","Cacajao calvus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",8,8,0.5
"188",188,"Trypanosoma cruzi","Cacajao calvus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"189",189,"Trypanosoma cruzi","Cacajao calvus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"190",190,"Chilomastix mesnili","Callicebus brunneus",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Pitheciidae","terrestrial",-12.7,-69.2,"Tampobata Research Center",12,12,0.167
"191",191,"Plasmodium brasilianum","Callicebus brunneus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.06
"192",192,"Plasmodium brasilianum","Callicebus brunneus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.06
"193",193,"Plasmodium brasilianum","Callicebus brunneus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",50,50,0.06
"194",194,"Trypanosoma cruzi","Callicebus brunneus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.02
"195",195,"Trypanosoma devei","Callicebus brunneus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.7
"196",196,"Trypanosoma minasense","Callicebus brunneus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.46
"197",197,"Trypanosoma rangeli","Callicebus brunneus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.06
"198",198,"Trypanosoma minasense","Callicebus cupreus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"199",199,"Plasmodium brasilianum","Callicebus moloch",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",109,109,0.04
"200",200,"Trypanosoma cruzi","Callicebus nigrifrons",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"201",201,"Trypanosoma cruzi","Callicebus nigrifrons",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"202",202,"Plasmodium brasilianum","Callicebus ornatus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",NA,NA,NA
"203",203,"Trypanosoma minasense","Callicebus ornatus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"204",204,"Plasmodium brasilianum","Callicebus torquatus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-3.42,-65.86,"Amazonas",2,2,0.5
"205",205,"Plasmodium brasilianum","Callicebus torquatus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",NA,NA,NA
"206",206,"Plasmodium brasilianum","Callicebus torquatus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",5,5,0.2
"207",207,"Trypanosoma lambrechti","Callicebus torquatus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"208",208,"Trypanosoma lambrechti","Callicebus torquatus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"209",209,"Isospora endocallimici","Callimico goeldii",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","primates","Primates","Callitrichidae","terrestrial",-10,-76,"Peru",NA,NA,NA
"210",210,"Trypanosoma cruzi","Callithrix argentata",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Callitrichidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"211",211,"Trypanosoma cruzi","Callithrix emiliae",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Callitrichidae","terrestrial",-8.16,-62.43,"Samuel",4,4,0.25
"212",212,"Trypanosoma devei","Callithrix emiliae",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Callitrichidae","terrestrial",-8.16,-62.43,"Samuel",4,4,1
